,10_game_avg,50_game_avg,ha,result,streak
2016-01-10Penn_State,0.4,-0.04,1.0,-1.0,1.0
2016-01-10Purdue,0.4,0.4,0.0,-1.0,1.0
2016-01-10Rhode_Island,-0.2,0.08,0.0,-1.0,2.0
2016-01-10Richmond,-0.2,-0.12,0.0,1.0,-3.0
2016-01-10S_Florida,0.0,-0.2,1.0,1.0,-1.0
2016-01-10S_Methodist,-0.2,-0.04,1.0,-1.0,-2.0
2016-01-10Saint_Louis,-0.6,-0.52,1.0,-1.0,1.0
2016-01-10St_Josephs,0.4,0.16,1.0,1.0,-1.0
2016-01-10Stanford,0.2,-0.08,0.0,-1.0,1.0
2016-01-10Tulane,0.0,0.0,1.0,-1.0,-1.0
2016-01-10Tulsa,-0.2,-0.04,0.0,1.0,-2.0
2016-01-10VCU,0.4,0.0,0.0,1.0,3.0
2016-01-10Valparaiso,0.2,0.04,0.0,1.0,2.0
2016-01-10Villanova,0.2,0.32,0.0,-1.0,-1.0
2016-01-10Wake_Forest,-0.2,-0.16,1.0,-1.0,-1.0
2016-01-11Bucknell,0.0,-0.13513513513513514,0.0,1.0,-1.0
2016-01-11Chattanooga,-0.2,0.0,0.0,1.0,-1.0
2016-01-11E_Tenn_St,0.2,-0.16,1.0,1.0,-1.0
2016-01-11Fairfield,0.0,0.04,1.0,-1.0,1.0
2016-01-11Furman,0.2,0.16,1.0,1.0,1.0
2016-01-11Lehigh,0.2,0.4838709677419355,1.0,-1.0,-1.0
2016-01-11Monmouth,0.2,0.04,0.0,1.0,-1.0
2016-01-11NC-Grnsboro,-0.2,-0.16,0.0,-1.0,2.0
2016-01-11Samford,0.4,0.2,0.0,-1.0,-1.0
2016-01-11VA_Military,-0.4,-0.08,0.0,-1.0,-5.0
2016-01-11W_Carolina,0.0,-0.04,1.0,1.0,1.0
2016-01-11Wofford,-0.4,0.04,1.0,-1.0,2.0
2016-01-12Air_Force,0.0,-0.08,0.0,-1.0,-3.0
2016-01-12Akron,0.2,0.0,0.0,-1.0,-1.0
2016-01-12Arkansas,0.2,-0.04,0.0,1.0,2.0
2016-01-12Auburn,-0.2,-0.04,0.0,-1.0,-2.0
2016-01-12Ball_State,-0.2,-0.08,0.0,1.0,2.0
2016-01-12Bowling_Grn,0.2,0.24,0.0,1.0,-1.0
2016-01-12Buffalo,0.0,0.12,0.0,-1.0,1.0
2016-01-12Canisius,-0.2,0.04,0.0,-1.0,-3.0
2016-01-12Central_Mich,-0.4,-0.16,1.0,1.0,1.0
2016-01-12Creighton,0.4,0.08,1.0,-1.0,2.0
2016-01-12Dartmouth,-0.2,-0.24,1.0,1.0,1.0
2016-01-12Davidson,-0.4,0.2,0.0,1.0,-1.0
2016-01-12Dayton,-0.2,0.04,1.0,-1.0,-1.0
2016-01-12DePaul,0.0,-0.04,0.0,-1.0,-1.0
2016-01-12Drake,-0.2,-0.2,0.0,-1.0,-4.0
2016-01-12E_Michigan,-0.4,-0.2,1.0,1.0,-1.0
2016-01-12Evansville,0.0,0.12,1.0,1.0,3.0
2016-01-12Florida,0.0,-0.08,0.0,1.0,1.0
2016-01-12Geo_Wshgtn,0.2,-0.12,0.0,1.0,1.0
2016-01-12Illinois_St,0.0,-0.04,0.0,1.0,-2.0
2016-01-12Iowa_State,0.2,0.16,0.0,-1.0,-2.0
2016-01-12Kansas,0.6,0.08,0.0,-1.0,1.0
2016-01-12Kansas_St,0.6,0.12,1.0,1.0,4.0
2016-01-12Kent_State,-0.2,0.0,1.0,-1.0,-1.0
2016-01-12Kentucky,-0.2,-0.08,1.0,-1.0,1.0
2016-01-12Maryland,0.0,-0.08,0.0,-1.0,2.0
2016-01-12Miami_(FL),0.4,0.12,0.0,-1.0,2.0
2016-01-12Miami_(OH),-0.6,-0.16,0.0,1.0,-2.0
2016-01-12Michigan,0.4,0.04,1.0,1.0,-1.0
2016-01-12Minnesota,-0.6,-0.2,0.0,-1.0,-2.0
2016-01-12Miss_State,0.4,0.12,0.0,1.0,-1.0
2016-01-12Missouri,0.2,-0.2,1.0,-1.0,1.0
2016-01-12N_Illinois,0.4,0.28,0.0,1.0,2.0
2016-01-12Nebraska,0.2,-0.08,1.0,1.0,2.0
2016-01-12New_Mexico,0.2,0.04,0.0,-1.0,3.0
2016-01-12Northwestern,0.2,0.08,1.0,1.0,1.0
2016-01-12Ohio,0.4,-0.08,1.0,-1.0,-2.0
2016-01-12Providence,0.2,0.24,0.0,1.0,-1.0
2016-01-12S_Florida,0.0,-0.16,1.0,-1.0,1.0
2016-01-12S_Illinois,0.4,0.04,1.0,-1.0,-1.0
2016-01-12Texas,-0.4,-0.12,1.0,1.0,-4.0
2016-01-12Texas_A&M,0.2,0.2,1.0,-1.0,-1.0
2016-01-12Texas_Tech,0.6,0.04,0.0,-1.0,-1.0
2016-01-12Toledo,0.2,-0.08,1.0,-1.0,1.0
2016-01-12Tulane,0.0,-0.04,0.0,1.0,-2.0
2016-01-12UNLV,-0.2,0.04,1.0,1.0,-3.0
2016-01-12U_Mass,-0.4,-0.08,1.0,-1.0,-2.0
2016-01-12Utah_State,-0.4,0.08,1.0,1.0,-3.0
2016-01-12Vanderbilt,-0.2,0.12,1.0,1.0,-3.0
2016-01-12Virginia,-0.2,0.04,1.0,1.0,-2.0
2016-01-12W_Michigan,-0.2,0.04,1.0,-1.0,1.0
2016-01-12W_Virginia,0.0,0.12,1.0,1.0,1.0
2016-01-12Wisconsin,0.0,-0.08,0.0,-1.0,2.0
2016-01-12Xavier,0.6,0.12,1.0,1.0,-1.0
2016-01-13Alabama,0.0,0.04,1.0,1.0,-3.0
2016-01-13Baylor,-0.4,0.08,1.0,1.0,2.0
2016-01-13Boise_State,-0.2,0.2,0.0,1.0,2.0
2016-01-13Boston_Col,-0.4,-0.04,0.0,-1.0,-2.0
2016-01-13Bradley,-0.6,-0.36,0.0,1.0,-4.0
2016-01-13Cincinnati,-0.4,-0.08,1.0,1.0,-1.0
2016-01-13Clemson,0.2,0.0,1.0,1.0,4.0
2016-01-13Colorado,0.0,-0.04,1.0,1.0,-1.0
2016-01-13Colorado_St,-0.2,-0.24,1.0,-1.0,-1.0
2016-01-13Duke,0.6,0.2,0.0,-1.0,4.0
2016-01-13Duquesne,-0.2,0.12,1.0,1.0,-3.0
2016-01-13E_Carolina,0.2,0.12,1.0,-1.0,-2.0
2016-01-13Florida_St,0.0,0.04,0.0,1.0,-3.0
2016-01-13Fordham,0.0,0.0,0.0,-1.0,-2.0
2016-01-13GA_Tech,0.4,0.12,0.0,1.0,3.0
2016-01-13Geo_Mason,-0.2,-0.04,1.0,-1.0,1.0
2016-01-13Georgetown,-0.2,-0.04,0.0,1.0,1.0
2016-01-13Georgia,0.0,0.12,1.0,1.0,2.0
2016-01-13Houston,0.2,0.12,0.0,-1.0,2.0
2016-01-13Indiana_St,0.6,0.04,1.0,1.0,6.0
2016-01-13Jksnville_St,-0.4,-0.16,0.0,1.0,-3.0
2016-01-13LSU,-0.2,0.04,1.0,-1.0,-1.0
2016-01-13La_Salle,-0.4,-0.16,0.0,-1.0,2.0
2016-01-13Loyola-Chi,-0.4,0.08,1.0,-1.0,-1.0
2016-01-13Marquette,-0.2,-0.12,0.0,1.0,-1.0
2016-01-13Memphis,0.0,-0.12,1.0,-1.0,1.0
2016-01-13Mississippi,0.2,0.04,0.0,1.0,-1.0
2016-01-13Missouri_St,0.0,-0.12,1.0,-1.0,2.0
2016-01-13NC_State,0.2,0.24,1.0,-1.0,1.0
2016-01-13N_Dakota_St,-0.4,-0.04,1.0,-1.0,1.0
2016-01-13N_Iowa,-0.2,0.2,0.0,-1.0,1.0
2016-01-13Nevada,-0.6,-0.24,1.0,-1.0,1.0
2016-01-13Notre_Dame,-0.2,-0.04,1.0,-1.0,-1.0
2016-01-13Ohio_State,0.0,-0.08,1.0,1.0,-1.0
2016-01-13Oklahoma,0.0,0.04,0.0,-1.0,-1.0
2016-01-13Oklahoma_St,0.0,0.04,1.0,1.0,-2.0
2016-01-13Oregon_St,0.0,0.04,0.0,-1.0,1.0
2016-01-13Penn_State,0.2,-0.08,0.0,-1.0,-1.0
2016-01-13Purdue,0.2,0.36,1.0,1.0,-1.0
2016-01-13Rhode_Island,-0.2,0.08,0.0,-1.0,-1.0
2016-01-13Richmond,0.0,-0.12,1.0,1.0,1.0
2016-01-13Rutgers,-0.2,-0.12,0.0,-1.0,-3.0
2016-01-13SE_Missouri,0.0,-0.16,1.0,-1.0,-3.0
2016-01-13S_Carolina,0.8,0.08,0.0,-1.0,5.0
2016-01-13S_Methodist,-0.4,-0.04,0.0,1.0,-3.0
2016-01-13Saint_Louis,-0.8,-0.52,0.0,-1.0,-1.0
2016-01-13San_Diego_St,-0.2,-0.08,0.0,1.0,-1.0
2016-01-13San_Jose_St,0.2,-0.2,1.0,1.0,3.0
2016-01-13South_Dakota,0.0,0.0,0.0,1.0,-2.0
2016-01-13St_Bonavent,0.4,0.12,1.0,1.0,3.0
2016-01-13St_Johns,-0.2,-0.12,1.0,-1.0,2.0
2016-01-13St_Josephs,0.6,0.16,0.0,1.0,1.0
2016-01-13Syracuse,-0.4,-0.32,1.0,1.0,-5.0
2016-01-13TN_Martin,0.2,0.08,1.0,1.0,5.0
2016-01-13TN_Tech,0.4,0.04,0.0,-1.0,4.0
2016-01-13TX_Christian,0.2,0.08,0.0,-1.0,2.0
2016-01-13Temple,0.2,0.08,0.0,1.0,2.0
2016-01-13Tennessee,0.2,-0.04,0.0,-1.0,1.0
2016-01-13UCLA,-0.2,-0.08,1.0,-1.0,2.0
2016-01-13USC,0.4,0.24,0.0,1.0,2.0
2016-01-13VA_Tech,-0.2,0.0,1.0,1.0,-1.0
2016-01-13VCU,0.4,0.0,1.0,1.0,4.0
2016-01-13Villanova,0.2,0.32,1.0,-1.0,-1.0
2016-01-13Wake_Forest,-0.2,-0.16,0.0,-1.0,-1.0
2016-01-13Wichita_St,0.2,0.08,0.0,1.0,1.0
2016-01-13Wyoming,0.6,-0.16,0.0,-1.0,4.0
2016-01-14AR_Lit_Rock,0.4,0.2,1.0,1.0,-1.0
2016-01-14App_State,0.2,-0.12,0.0,-1.0,2.0
2016-01-14Arizona,0.4,0.16,1.0,1.0,-2.0
2016-01-14Arizona_St,-0.2,-0.16,1.0,1.0,-3.0
2016-01-14Austin_Peay,0.0,-0.16,0.0,-1.0,-1.0
2016-01-14BYU,0.2,-0.08,0.0,1.0,-1.0
2016-01-14Belmont,0.0,0.04,1.0,-1.0,1.0
2016-01-14Cal_Poly,-0.4,-0.12,1.0,-1.0,-2.0
2016-01-14Cal_St_Nrdge,-0.2,-0.08,0.0,1.0,1.0
2016-01-14California,0.2,-0.04,0.0,-1.0,-1.0
2016-01-14Charlotte,0.4,0.12,1.0,1.0,6.0
2016-01-14Chattanooga,-0.2,0.0,1.0,1.0,1.0
2016-01-14Citadel,-0.2,0.04,1.0,1.0,-2.0
2016-01-14Cleveland_St,-0.2,-0.12,0.0,-1.0,1.0
2016-01-14Col_Charlestn,-0.2,-0.36,1.0,-1.0,-1.0
2016-01-14Connecticut,0.0,0.0,0.0,-1.0,-3.0
2016-01-14Delaware,-0.4,0.04,1.0,1.0,-3.0
2016-01-14Denver,-0.4,-0.2,0.0,1.0,-3.0
2016-01-14Drexel,0.0,-0.08,0.0,1.0,1.0
2016-01-14E_Illinois,-0.2,-0.04,1.0,1.0,-2.0
2016-01-14E_Kentucky,0.4,0.04,0.0,-1.0,1.0
2016-01-14E_Tenn_St,0.4,-0.16,0.0,1.0,1.0
2016-01-14E_Washingtn,0.0,0.12,1.0,1.0,1.0
2016-01-14Elon,0.0,0.04,1.0,-1.0,-1.0
2016-01-14Fla_Atlantic,-0.4,-0.2,1.0,1.0,1.0
2016-01-14Florida_Intl,0.2,0.04,1.0,1.0,-1.0
2016-01-14Furman,0.2,0.2,0.0,1.0,2.0
2016-01-14GA_Southern,-0.4,0.0,1.0,-1.0,1.0
2016-01-14Georgia_St,0.0,0.0,1.0,1.0,1.0
2016-01-14Gonzaga,-0.6,-0.04,1.0,-1.0,-3.0
2016-01-14Hawaii,0.0,0.08,0.0,1.0,-1.0
2016-01-14High_Point,0.0,-0.28,0.0,-1.0,2.0
2016-01-14Hofstra,-0.2,-0.12,1.0,-1.0,1.0
2016-01-14IL-Chicago,-0.6,-0.2,1.0,1.0,-3.0
2016-01-14IPFW,0.8,0.44,0.0,-1.0,5.0
2016-01-14IUPUI,0.0,0.04,1.0,-1.0,4.0
2016-01-14Idaho,0.2,0.12,1.0,-1.0,-1.0
2016-01-14Idaho_State,0.4,0.2,0.0,-1.0,-1.0
2016-01-14Iowa,0.2,-0.08,0.0,1.0,-1.0
2016-01-14James_Mad,0.0,-0.12,0.0,1.0,1.0
2016-01-14LA_Lafayette,-0.6,0.04,0.0,1.0,-2.0
2016-01-14LA_Monroe,0.0,0.12,0.0,-1.0,1.0
2016-01-14LA_Tech,0.0,-0.04,0.0,-1.0,-2.0
2016-01-14Lg_Beach_St,0.6,0.0,1.0,-1.0,3.0
2016-01-14Louisville,-0.2,-0.12,1.0,1.0,-6.0
2016-01-14Loyola_Mymt,0.0,0.04,0.0,1.0,-2.0
2016-01-14Marist,0.2,-0.04,0.0,1.0,1.0
2016-01-14Marshall,0.4,-0.04,0.0,1.0,7.0
2016-01-14Mercer,0.2,-0.08,1.0,-1.0,1.0
2016-01-14Michigan_St,0.0,0.2,1.0,-1.0,2.0
2016-01-14Middle_Tenn,0.2,-0.12,0.0,-1.0,-3.0
2016-01-14Montana,0.2,0.04,0.0,-1.0,3.0
2016-01-14Montana_St,0.0,-0.08,0.0,-1.0,-1.0
2016-01-14Morehead_St,-0.2,0.04,0.0,-1.0,-1.0
2016-01-14Murray_St,0.0,0.04,0.0,1.0,1.0
2016-01-14NC-Wilmgton,0.0,0.12,0.0,1.0,1.0
2016-01-14N_Arizona,-0.4,0.16,0.0,1.0,1.0
2016-01-14N_Colorado,0.0,-0.36,1.0,1.0,-3.0
2016-01-14N_Kentucky,-0.4,-0.4,1.0,1.0,-1.0
2016-01-14North_Dakota,0.2,0.0,1.0,1.0,3.0
2016-01-14North_Texas,-0.4,-0.08,1.0,-1.0,2.0
2016-01-14Northeastrn,0.2,0.08,1.0,-1.0,-1.0
2016-01-14Old_Dominion,-0.6,0.0,1.0,-1.0,-1.0
2016-01-14Oral_Roberts,-0.6,-0.28,0.0,1.0,-1.0
2016-01-14Oregon,0.0,0.12,0.0,1.0,1.0
2016-01-14Pacific,-0.2,-0.16,0.0,1.0,2.0
2016-01-14Pepperdine,-0.2,0.0,0.0,-1.0,1.0
2016-01-14Pittsburgh,0.0,-0.2,0.0,-1.0,1.0
2016-01-14Portland,0.0,0.04,1.0,-1.0,1.0
2016-01-14Portland_St,-0.2,-0.04,1.0,-1.0,1.0
2016-01-14Rice,-0.2,0.08,1.0,1.0,-2.0
2016-01-14Rider,-0.6,-0.08,1.0,-1.0,-2.0
2016-01-14SIU_Edward,0.2,0.12,1.0,1.0,2.0
2016-01-14S_Alabama,-0.2,0.04,1.0,-1.0,-1.0
2016-01-14S_Dakota_St,0.0,0.24,1.0,1.0,-5.0
2016-01-14S_Mississippi,0.2,0.0,0.0,-1.0,1.0
2016-01-14S_Utah,-0.8,-0.04,0.0,-1.0,-2.0
2016-01-14Sac_State,0.0,0.12,1.0,1.0,-3.0
2016-01-14Samford,0.2,0.16,1.0,-1.0,-2.0
2016-01-14San_Diego,0.0,-0.12,0.0,1.0,-3.0
2016-01-14San_Fransco,0.0,0.08,1.0,-1.0,5.0
2016-01-14Santa_Clara,0.4,0.04,1.0,1.0,1.0
2016-01-14St_Marys,0.8,0.32,1.0,-1.0,-1.0
2016-01-14Stanford,0.2,-0.12,1.0,1.0,-1.0
2016-01-14TN_State,-0.2,0.12,1.0,1.0,-1.0
2016-01-14TX-Arlington,0.8,0.2,0.0,1.0,-1.0
2016-01-14Texas_State,0.0,-0.28,0.0,1.0,-2.0
2016-01-14Towson,-0.2,0.04,0.0,-1.0,-1.0
2016-01-14Troy,0.0,-0.12,1.0,-1.0,-1.0
2016-01-14Tulsa,0.0,0.0,1.0,1.0,1.0
2016-01-14UAB,0.2,0.12,0.0,1.0,-1.0
2016-01-14UCSB,0.0,0.0,0.0,1.0,3.0
2016-01-14UC_Davis,-0.6,0.0,1.0,-1.0,-2.0
2016-01-14UC_Irvine,0.0,0.12,0.0,1.0,2.0
2016-01-14UC_Riverside,-0.2,0.12,1.0,-1.0,-3.0
2016-01-14Utah,-0.2,0.12,1.0,-1.0,1.0
2016-01-14Valparaiso,0.2,0.08,1.0,-1.0,3.0
2016-01-14WI-Grn_Bay,0.4,0.12,0.0,-1.0,-1.0
2016-01-14WI-Milwkee,-0.2,0.0,0.0,1.0,-1.0
2016-01-14W_Carolina,0.2,-0.04,0.0,-1.0,2.0
2016-01-14W_Illinois,0.2,-0.16,1.0,-1.0,-1.0
2016-01-14W_Kentucky,-0.2,-0.08,0.0,-1.0,-3.0
2016-01-14Wash_State,0.0,-0.04,0.0,-1.0,-1.0
2016-01-14Washington,0.2,-0.04,0.0,-1.0,3.0
2016-01-14Weber_State,0.2,-0.08,0.0,1.0,1.0
2016-01-14Winthrop,0.0,-0.06666666666666667,1.0,1.0,-3.0
2016-01-14Wm_&_Mary,0.4,0.24,0.0,1.0,3.0
2016-01-14Wofford,-0.4,0.0,0.0,-1.0,-1.0
2016-01-14Wright_State,0.0,-0.12,1.0,1.0,1.0
2016-01-14Youngs_St,0.2,-0.08,0.0,-1.0,1.0
2016-01-15Akron,0.2,0.0,0.0,-1.0,-2.0
2016-01-15Canisius,-0.2,0.0,0.0,1.0,-4.0
2016-01-15Dayton,-0.2,0.0,1.0,1.0,-2.0
2016-01-15Evansville,0.2,0.12,0.0,1.0,4.0
2016-01-15Fairfield,0.0,0.0,1.0,-1.0,-1.0
2016-01-15Geo_Wshgtn,0.2,-0.12,0.0,-1.0,2.0
2016-01-15Illinois_St,0.0,-0.04,1.0,-1.0,1.0
2016-01-15Iona,-0.2,-0.2,1.0,-1.0,-2.0
2016-01-15Manhattan,-0.2,0.08,1.0,-1.0,-1.0
2016-01-15Monmouth,0.2,0.08,0.0,1.0,1.0
2016-01-15Niagara,0.2,-0.08,0.0,1.0,5.0
2016-01-15Quinnipiac,-0.2,-0.04,1.0,-1.0,2.0
2016-01-15Siena,0.0,0.08,0.0,1.0,1.0
2016-01-15Toledo,0.0,-0.08,1.0,1.0,-1.0
2016-01-16Air_Force,-0.2,-0.12,0.0,-1.0,-4.0
2016-01-16Alabama,0.2,0.08,0.0,1.0,1.0
2016-01-16App_State,0.2,-0.16,0.0,1.0,-1.0
2016-01-16Arizona,0.4,0.16,1.0,1.0,1.0
2016-01-16Arizona_St,0.0,-0.12,1.0,-1.0,1.0
2016-01-16Arkansas,0.4,0.0,0.0,1.0,3.0
2016-01-16Arkansas_St,0.2,-0.16,1.0,-1.0,4.0
2016-01-16Auburn,-0.4,-0.04,1.0,1.0,-3.0
2016-01-16Austin_Peay,0.0,-0.16,0.0,-1.0,-2.0
2016-01-16BYU,0.2,-0.04,0.0,-1.0,1.0
2016-01-16Ball_State,0.0,-0.08,1.0,-1.0,3.0
2016-01-16Baylor,-0.2,0.08,0.0,1.0,3.0
2016-01-16Belmont,-0.2,0.0,1.0,1.0,-1.0
2016-01-16Boise_State,-0.2,0.24,1.0,-1.0,3.0
2016-01-16Boston_Col,-0.6,-0.08,0.0,-1.0,-3.0
2016-01-16Bowling_Grn,0.4,0.24,0.0,1.0,1.0
2016-01-16Bradley,-0.4,-0.32,1.0,-1.0,1.0
2016-01-16Brown,0.0,0.04,0.0,1.0,1.0
2016-01-16Buffalo,0.0,0.08,1.0,1.0,-1.0
2016-01-16Butler,0.0,0.16,1.0,1.0,-3.0
2016-01-16CS_Fullerton,-0.2,-0.24,1.0,1.0,-1.0
2016-01-16Cal_Poly,-0.6,-0.16,1.0,1.0,-3.0
2016-01-16Cal_St_Nrdge,0.0,-0.04,1.0,-1.0,2.0
2016-01-16Central_FL,0.6,0.0,1.0,1.0,3.0
2016-01-16Central_Mich,-0.4,-0.12,0.0,-1.0,2.0
2016-01-16Charlotte,0.6,0.16,1.0,1.0,7.0
2016-01-16Chattanooga,0.0,0.0,1.0,1.0,2.0
2016-01-16Cincinnati,-0.2,-0.08,0.0,-1.0,1.0
2016-01-16Citadel,0.0,0.04,1.0,1.0,1.0
2016-01-16Clemson,0.2,0.04,1.0,1.0,5.0
2016-01-16Cleveland_St,-0.4,-0.16,0.0,1.0,-1.0
2016-01-16Col_Charlestn,-0.4,-0.36,1.0,-1.0,-2.0
2016-01-16Colorado_St,-0.2,-0.24,1.0,-1.0,-2.0
2016-01-16Columbia,-0.2,0.08,1.0,-1.0,-1.0
2016-01-16Cornell,-0.4,-0.04,0.0,1.0,2.0
2016-01-16Davidson,-0.4,0.2,1.0,1.0,1.0
2016-01-16Delaware,-0.4,0.04,1.0,-1.0,1.0
2016-01-16Denver,-0.2,-0.16,0.0,-1.0,1.0
2016-01-16Detroit,0.0,0.04,1.0,-1.0,-1.0
2016-01-16Drexel,0.2,-0.04,0.0,-1.0,2.0
2016-01-16Duke,0.4,0.16,1.0,-1.0,-1.0
2016-01-16Duquesne,0.0,0.16,1.0,1.0,1.0
2016-01-16E_Carolina,0.0,0.08,0.0,-1.0,-3.0
2016-01-16E_Illinois,-0.2,0.0,1.0,1.0,1.0
2016-01-16E_Kentucky,0.2,0.04,0.0,-1.0,-1.0
2016-01-16E_Michigan,-0.2,-0.16,1.0,-1.0,1.0
2016-01-16E_Tenn_St,0.4,-0.12,0.0,-1.0,2.0
2016-01-16E_Washingtn,0.0,0.16,1.0,1.0,2.0
2016-01-16Elon,-0.2,0.04,0.0,1.0,-2.0
2016-01-16Fla_Atlantic,-0.2,-0.16,1.0,1.0,2.0
2016-01-16Florida,0.2,-0.08,0.0,1.0,2.0
2016-01-16Florida_Intl,0.2,0.04,1.0,-1.0,1.0
2016-01-16Fordham,0.0,-0.04,0.0,-1.0,-3.0
2016-01-16Fresno_St,0.0,-0.2,1.0,-1.0,-1.0
2016-01-16Furman,0.2,0.2,0.0,-1.0,3.0
2016-01-16GA_Southern,-0.4,0.0,1.0,1.0,-1.0
2016-01-16GA_Tech,0.4,0.12,1.0,-1.0,3.0
2016-01-16Georgetown,0.0,-0.04,1.0,1.0,2.0
2016-01-16Georgia,0.2,0.16,1.0,-1.0,3.0
2016-01-16Georgia_St,0.2,0.0,1.0,-1.0,2.0
2016-01-16Gonzaga,-0.6,-0.08,1.0,1.0,-4.0
2016-01-16Hawaii,0.2,0.08,0.0,-1.0,1.0
2016-01-16Hofstra,-0.2,-0.16,1.0,-1.0,-1.0
2016-01-16IL-Chicago,-0.4,-0.16,1.0,-1.0,1.0
2016-01-16IPFW,0.6,0.44,0.0,1.0,-1.0
2016-01-16IUPUI,0.0,0.04,1.0,1.0,-1.0
2016-01-16Idaho,0.0,0.08,1.0,-1.0,-2.0
2016-01-16Idaho_State,0.2,0.16,0.0,1.0,-2.0
2016-01-16Illinois,0.0,0.08,1.0,-1.0,1.0
2016-01-16Indiana,0.2,0.0,0.0,-1.0,1.0
2016-01-16Iowa_State,0.0,0.16,0.0,1.0,-3.0
2016-01-16James_Mad,0.2,-0.08,0.0,1.0,2.0
2016-01-16Jksnville_St,-0.2,-0.12,1.0,1.0,1.0
2016-01-16Kansas,0.4,0.08,1.0,-1.0,-1.0
2016-01-16Kansas_St,0.6,0.12,1.0,-1.0,5.0
2016-01-16Kent_State,-0.2,0.0,1.0,1.0,-2.0
2016-01-16Kentucky,-0.2,-0.08,0.0,-1.0,-1.0
2016-01-16LA_Lafayette,-0.4,0.08,0.0,1.0,1.0
2016-01-16LA_Monroe,0.0,0.12,0.0,-1.0,-1.0
2016-01-16LA_Tech,-0.2,-0.08,0.0,-1.0,-3.0
2016-01-16LSU,-0.2,0.0,1.0,-1.0,-2.0
2016-01-16La_Salle,-0.4,-0.16,0.0,1.0,-1.0
2016-01-16Lg_Beach_St,0.6,-0.04,0.0,-1.0,-1.0
2016-01-16Loyola-Chi,-0.4,0.04,0.0,1.0,-2.0
2016-01-16Loyola_Mymt,0.0,0.08,0.0,1.0,1.0
2016-01-16Marquette,-0.2,-0.12,1.0,-1.0,1.0
2016-01-16Marshall,0.6,0.0,0.0,1.0,8.0
2016-01-16Maryland,0.0,-0.12,1.0,1.0,-1.0
2016-01-16Memphis,0.0,-0.16,1.0,-1.0,-1.0
2016-01-16Mercer,0.0,-0.08,1.0,-1.0,-1.0
2016-01-16Miami_(FL),0.2,0.12,0.0,-1.0,-1.0
2016-01-16Miami_(OH),-0.4,-0.16,0.0,1.0,1.0
2016-01-16Middle_Tenn,0.0,-0.16,0.0,1.0,-4.0
2016-01-16Minnesota,-0.6,-0.24,1.0,1.0,-3.0
2016-01-16Miss_State,0.6,0.12,1.0,-1.0,1.0
2016-01-16Mississippi,0.2,0.08,1.0,-1.0,1.0
2016-01-16Missouri,0.0,-0.2,0.0,1.0,-1.0
2016-01-16Missouri_St,-0.2,-0.12,0.0,1.0,-1.0
2016-01-16Montana,0.2,0.0,0.0,-1.0,-1.0
2016-01-16Montana_St,0.0,-0.12,0.0,1.0,-2.0
2016-01-16Morehead_St,-0.4,0.04,0.0,-1.0,-2.0
2016-01-16Murray_St,0.0,0.04,0.0,-1.0,2.0
2016-01-16NC-Wilmgton,0.2,0.12,1.0,-1.0,2.0
2016-01-16NC_State,0.0,0.24,0.0,1.0,-1.0
2016-01-16N_Arizona,-0.4,0.16,0.0,-1.0,2.0
2016-01-16N_Carolina,0.0,0.04,1.0,-1.0,2.0
2016-01-16N_Colorado,0.2,-0.32,1.0,-1.0,1.0
2016-01-16N_Dakota_St,-0.4,-0.08,1.0,1.0,-1.0
2016-01-16N_Illinois,0.4,0.32,0.0,-1.0,3.0
2016-01-16N_Iowa,-0.4,0.2,1.0,-1.0,-1.0
2016-01-16N_Kentucky,-0.2,-0.3333333333333333,1.0,-1.0,1.0
2016-01-16Neb_Omaha,0.2,0.0,1.0,-1.0,2.0
2016-01-16Nebraska,0.2,-0.04,0.0,1.0,3.0
2016-01-16New_Mexico,0.0,0.04,1.0,-1.0,-1.0
2016-01-16North_Dakota,0.4,0.04,1.0,1.0,4.0
2016-01-16North_Texas,-0.4,-0.12,1.0,-1.0,-1.0
2016-01-16Northeastrn,0.0,0.04,0.0,1.0,-2.0
2016-01-16Northwestern,0.4,0.12,1.0,-1.0,2.0
2016-01-16Notre_Dame,-0.2,-0.04,0.0,1.0,-1.0
2016-01-16Oakland,0.4,0.24,0.0,1.0,1.0
2016-01-16Ohio,0.2,-0.12,0.0,-1.0,-3.0
2016-01-16Ohio_State,0.0,-0.04,0.0,-1.0,1.0
2016-01-16Oklahoma,-0.2,0.0,1.0,-1.0,-2.0
2016-01-16Oklahoma_St,0.0,0.04,0.0,1.0,1.0
2016-01-16Old_Dominion,-0.6,-0.04,1.0,-1.0,-2.0
2016-01-16Oral_Roberts,-0.4,-0.24,0.0,1.0,1.0
2016-01-16Penn_State,0.0,-0.08,0.0,1.0,-2.0
2016-01-16Pepperdine,-0.2,0.0,0.0,1.0,-1.0
2016-01-16Pittsburgh,0.0,-0.2,1.0,1.0,-1.0
2016-01-16Portland,0.0,0.0,1.0,1.0,-1.0
2016-01-16Portland_St,-0.2,-0.08,1.0,-1.0,-1.0
2016-01-16Providence,0.2,0.28,1.0,-1.0,1.0
2016-01-16Rhode_Island,-0.4,0.04,1.0,-1.0,-2.0
2016-01-16Rice,0.0,0.12,1.0,-1.0,1.0
2016-01-16Richmond,0.0,-0.08,1.0,-1.0,2.0
2016-01-16SE_Missouri,0.0,-0.2,0.0,-1.0,-4.0
